annee,pays,sport 1,sport 2,sport 3,,,sport,sexe
1996,Atlanta,Combat,Lutte,Lutte libre,2,4,57-62 kg (poids plume),H
1996,Atlanta,Combat,Lutte,Lutte libre,2,4,62-68 kg (poids léger),H
1996,Atlanta,Combat,Lutte,Lutte libre,2,4,68-74 kg (poids mi-moyen),H
1996,Atlanta,Combat,Lutte,Lutte libre,2,4,74-82 kg (poids moyen),H
1996,Atlanta,Combat,Lutte,Lutte libre,2,4,82-90 kg (poids mi-lourd),H
1996,Atlanta,Combat,Lutte,Lutte libre,2,4,90-100 kg (poids lourd),H
1996,Atlanta,Eau,Natation,Natation,1,2,100 m brasse,F
1996,Atlanta,Eau,Natation,Natation,1,2,100 m brasse,H
1996,Atlanta,Eau,Natation,Natation,1,2,100 m dos,F
1996,Atlanta,Eau,Natation,Natation,1,2,100 m dos,H
1996,Atlanta,Eau,Natation,Natation,1,2,100 m nage libre,F
1996,Atlanta,Eau,Natation,Natation,1,2,100 m nage libre,H
1996,Atlanta,Eau,Natation,Natation,1,2,100 m papillon,F
1996,Atlanta,Eau,Natation,Natation,1,2,100 m papillon,H
1996,Atlanta,Eau,Natation,Natation,1,2,1 500 m nage libre,H
1996,Atlanta,Eau,Natation,Natation,1,2,200 m brasse,F
1996,Atlanta,Eau,Natation,Natation,1,2,200 m brasse,H
1996,Atlanta,Eau,Natation,Natation,1,2,200 m dos,F
1996,Atlanta,Eau,Natation,Natation,1,2,200 m dos,H
1996,Atlanta,Eau,Natation,Natation,1,2,200 m nage libre,F
1996,Atlanta,Eau,Natation,Natation,1,2,200 m nage libre,H
1996,Atlanta,Eau,Natation,Natation,1,2,200 m papillon,F
1996,Atlanta,Eau,Natation,Natation,1,2,200 m papillon,H
1996,Atlanta,Eau,Natation,Natation,1,2,200 m quatre nages individuel,F
1996,Atlanta,Eau,Natation,Natation,1,2,200 m quatre nages individuel,H
1996,Atlanta,Eau,Natation,Natation,1,2,400 m nage libre,F
1996,Atlanta,Eau,Natation,Natation,1,2,400 m nage libre,H
1996,Atlanta,Eau,Natation,Natation,1,2,400 m quatre nages individuel,F
1996,Atlanta,Eau,Natation,Natation,1,2,400 m quatre nages individuel,H
1996,Atlanta,Eau,Natation,Natation,1,2,50 m nage libre,H
1996,Atlanta,Eau,Natation,Natation,1,2,50 m nage libre,F
1996,Atlanta,Eau,Natation,Natation,1,2,800 m nage libre,F
1996,Atlanta,Eau,Natation,Natation,1,2,Relais 4 × 100 m nage libre,F
1996,Atlanta,Eau,Natation,Natation,1,2,Relais 4 × 100 m nage libre,H
1996,Atlanta,Eau,Natation,Natation,1,2,Relais 4 × 100 m quatre nages,F
1996,Atlanta,Eau,Natation,Natation,1,2,Relais 4 × 100 m quatre nages,H
1996,Atlanta,Eau,Natation,Natation,1,2,Relais 4 × 200 m nage libre,F
1996,Atlanta,Eau,Natation,Natation,1,2,Relais 4 × 200 m nage libre,H
1996,Atlanta,Eau,Natation,Natation synchronisée,1,2,Par équipes,F
1996,Atlanta,Complet,Pentathlon,Pentathlon,11,18,Individuel,H
1996,Atlanta,Eau,Natation,Plongeon,1,2,Haut vol 10 m,F
1996,Atlanta,Eau,Natation,Plongeon,1,2,Haut vol 10 m,H
1996,Atlanta,Eau,Natation,Plongeon,1,2,Tremplin 3 m,F
1996,Atlanta,Eau,Natation,Plongeon,1,2,Tremplin 3 m,H
1996,Atlanta,Equitation,Equitation,Equitation - complet,9,14,Individuel,M
1996,Atlanta,Equitation,Equitation,Equitation - complet,9,14,Par équipes,M
1996,Atlanta,Equitation,Equitation,Equitation - dressage,9,14,Individuel,M
1996,Atlanta,Equitation,Equitation,Equitation - dressage,9,14,Par équipes,M
1996,Atlanta,Equitation,Equitation,Equitation - obstacle,9,14,Individuel,M
1996,Atlanta,Equitation,Equitation,Equitation - obstacle,9,14,Par équipes,M
1996,Atlanta,Raquette,Tennis,Tennis,10,15,Double,F
1996,Atlanta,Raquette,Tennis,Tennis,10,15,Double,H
1996,Atlanta,Raquette,Tennis,Tennis,10,15,Simple,F
1996,Atlanta,Raquette,Tennis,Tennis,10,15,Simple,H
1996,Atlanta,Raquette,Tennis,Tennis de table,10,15,Double,F
1996,Atlanta,Raquette,Tennis,Tennis de table,10,15,Double,H
1996,Atlanta,Raquette,Tennis,Tennis de table,10,15,Simple,F
1996,Atlanta,Raquette,Tennis,Tennis de table,10,15,Simple,H
1996,Atlanta,Adresse,Tir,Tir,5,5,10 m pistolet à air (40 coups),F
1996,Atlanta,Adresse,Tir,Tir,5,5,10 m pistolet à air (60 coups),H
1996,Atlanta,Adresse,Tir,Tir,5,5,10 m rifle à air (40 coups),F
1996,Atlanta,Adresse,Tir,Tir,5,5,10 m rifle à air (60 coups),H
1996,Atlanta,Adresse,Tir,Tir,5,5,25 m pistolet (30 + 30 coups),F
1996,Atlanta,Adresse,Tir,Tir,5,5,25 m pistolet feu rapide (60 coups),H
1996,Atlanta,Adresse,Tir,Tir,5,5,50 m cible mobile (30 + 30 coups),H
1996,Atlanta,Adresse,Tir,Tir,5,5,50 m pistolet (60 coups),H
1996,Atlanta,Adresse,Tir,Tir,5,5,50 m rifle 3 positions (3 × 20 coups),F
1996,Atlanta,Adresse,Tir,Tir,5,5,50 m rifle 3 positions (3 × 40 coups),H
1996,Atlanta,Adresse,Tir,Tir,5,5,50 m rifle couché (60 coups),H
1996,Atlanta,Adresse,Tir,Tir,5,5,Double trap (120 cibles),F
1996,Atlanta,Adresse,Tir,Tir,5,5,Double trap (150 cibles),H
1996,Atlanta,Adresse,Tir,Tir,5,5,Fosse olympique (125 cibles),H
1996,Atlanta,Adresse,Tir,Tir,5,5,Skeet (125 cibles),H
1996,Atlanta,Adresse,Tir à l'arc,Tir à l'arc,5,17,Individuel (ronde olympique FITA - 70 m),F
1996,Atlanta,Adresse,Tir à l'arc,Tir à l'arc,5,17,Individuel (ronde olympique FITA - 70 m),H
1996,Atlanta,Adresse,Tir à l'arc,Tir à l'arc,5,17,Par équipes (ronde olympique FITA - 70 m),F
1996,Atlanta,Adresse,Tir à l'arc,Tir à l'arc,5,17,Par équipes (ronde olympique FITA - 70 m),H
1996,Atlanta,Cyclisme,Cyclisme,Cyclisme - tout-terrain,6,8,Cross-country,F
1996,Atlanta,Cyclisme,Cyclisme,Cyclisme - tout-terrain,6,8,Cross-country,H
1996,Atlanta,Eau,Voile,Voile,1,12,470 - dériveur biplace,F
1996,Atlanta,Eau,Voile,Voile,1,12,470 - dériveur biplace,H
1996,Atlanta,Eau,Voile,Voile,1,12,Dériveur solitaire (Europe),F
1996,Atlanta,Eau,Voile,Voile,1,12,Dériveur solitaire open (Laser),M
1996,Atlanta,Eau,Voile,Voile,1,12,Finn - dériveur monoplace lourd,H
1996,Atlanta,Eau,Voile,Voile,1,12,Mistral - planche à voile,H
1996,Atlanta,Eau,Voile,Voile,1,12,Mistral - planche à voile,F
1996,Atlanta,Eau,Voile,Voile,1,12,Quillard deux équipiers open (Star),M
1996,Atlanta,Eau,Voile,Voile,1,12,Quillard flotte-match race (Soling),M
1996,Atlanta,Eau,Voile,Voile,1,12,Tornado - multicoque,M
1996,Atlanta,Collectif,Volley-ball,Volley-ball,7,19,Volley-ball,F
1996,Atlanta,Collectif,Volley-ball,Volley-ball,7,19,Volley-ball,H
1996,Atlanta,Collectif,Volley-ball,Volley-ball de plage,7,19,Volley-ball de plage,F
1996,Atlanta,Collectif,Volley-ball,Volley-ball de plage,7,19,Volley-ball de plage,H
1996,Atlanta,Collectif,Base-ball,Base-ball,7,33,Base-ball,H
1996,Atlanta,Collectif,Softball,Softball,7,34,Softball,F
1996,Atlanta,Eau,Water-polo,Water-polo,1,22,Water-polo,H
1992,Barcelone,Athlétisme,Athlétisme,Athlétisme,3,1,10 000 m,F
1992,Barcelone,Athlétisme,Athlétisme,Athlétisme,3,1,10 000 m,H
1992,Barcelone,Athlétisme,Athlétisme,Athlétisme,3,1,10 000 m marche,F
1992,Barcelone,Athlétisme,Athlétisme,Athlétisme,3,1,100 m,F
1992,Barcelone,Athlétisme,Athlétisme,Athlétisme,3,1,100 m haies,F
1992,Barcelone,Athlétisme,Athlétisme,Athlétisme,3,1,100 m,H
1992,Barcelone,Athlétisme,Athlétisme,Athlétisme,3,1,110 m haies,H
1992,Barcelone,Athlétisme,Athlétisme,Athlétisme,3,1,1 500 m,F
1992,Barcelone,Athlétisme,Athlétisme,Athlétisme,3,1,1 500 m,H
1992,Barcelone,Athlétisme,Athlétisme,Athlétisme,3,1,200 m,F
1992,Barcelone,Athlétisme,Athlétisme,Athlétisme,3,1,200 m,H
1992,Barcelone,Athlétisme,Athlétisme,Athlétisme,3,1,20 km marche,H
1992,Barcelone,Athlétisme,Athlétisme,Athlétisme,3,1,3 000 m,F
1992,Barcelone,Athlétisme,Athlétisme,Athlétisme,3,1,3 000 m steeple,H
1992,Barcelone,Athlétisme,Athlétisme,Athlétisme,3,1,400 m,F
1992,Barcelone,Athlétisme,Athlétisme,Athlétisme,3,1,400 m haies,F
1992,Barcelone,Athlétisme,Athlétisme,Athlétisme,3,1,400 m haies,H
1992,Barcelone,Athlétisme,Athlétisme,Athlétisme,3,1,400 m,H
1992,Barcelone,Athlétisme,Athlétisme,Athlétisme,3,1,5 000 m,H
1992,Barcelone,Athlétisme,Athlétisme,Athlétisme,3,1,50 km marche,H
1992,Barcelone,Athlétisme,Athlétisme,Athlétisme,3,1,800 m,F
1992,Barcelone,Athlétisme,Athlétisme,Athlétisme,3,1,800 m,H
1992,Barcelone,Athlétisme,Athlétisme,Athlétisme,3,1,Décathlon,H
1992,Barcelone,Athlétisme,Athlétisme,Athlétisme,3,1,Disque,F
1992,Barcelone,Athlétisme,Athlétisme,Athlétisme,3,1,Disque,H
1992,Barcelone,Athlétisme,Athlétisme,Athlétisme,3,1,Heptathlon,F
1992,Barcelone,Athlétisme,Athlétisme,Athlétisme,3,1,Javelot,F
1992,Barcelone,Athlétisme,Athlétisme,Athlétisme,3,1,Javelot,H
1992,Barcelone,Athlétisme,Athlétisme,Athlétisme,3,1,Marathon,F
1992,Barcelone,Athlétisme,Athlétisme,Athlétisme,3,1,Marathon,H
1992,Barcelone,Athlétisme,Athlétisme,Athlétisme,3,1,Marteau,H
1992,Barcelone,Athlétisme,Athlétisme,Athlétisme,3,1,Poids,F
1992,Barcelone,Athlétisme,Athlétisme,Athlétisme,3,1,Poids,H
1992,Barcelone,Athlétisme,Athlétisme,Athlétisme,3,1,Relais 4 × 100 m,F
1992,Barcelone,Athlétisme,Athlétisme,Athlétisme,3,1,Relais 4 × 100 m,H
1992,Barcelone,Athlétisme,Athlétisme,Athlétisme,3,1,Relais 4 × 400 m,F
1992,Barcelone,Athlétisme,Athlétisme,Athlétisme,3,1,Relais 4 × 400 m,H
1992,Barcelone,Athlétisme,Athlétisme,Athlétisme,3,1,Saut à la perche,H
1992,Barcelone,Athlétisme,Athlétisme,Athlétisme,3,1,Saut en hauteur,F
1992,Barcelone,Athlétisme,Athlétisme,Athlétisme,3,1,Saut en hauteur,H
1992,Barcelone,Athlétisme,Athlétisme,Athlétisme,3,1,Saut en longueur,F
1992,Barcelone,Athlétisme,Athlétisme,Athlétisme,3,1,Saut en longueur,H
1992,Barcelone,Athlétisme,Athlétisme,Athlétisme,3,1,Triple saut,H
1992,Barcelone,Eau,Aviron,Aviron,1,6,Deux en couple (2x),F
1992,Barcelone,Eau,Aviron,Aviron,1,6,Deux en couple (2x),H
1992,Barcelone,Eau,Aviron,Aviron,1,6,Deux en pointe avec barreur (2+),H
1992,Barcelone,Eau,Aviron,Aviron,1,6,Deux en pointe sans barreur (2-),F
1992,Barcelone,Eau,Aviron,Aviron,1,6,Deux en pointe sans barreur (2-),H
1992,Barcelone,Eau,Aviron,Aviron,1,6,Huit en pointe avec barreur (8+),F
1992,Barcelone,Eau,Aviron,Aviron,1,6,Huit en pointe avec barreur (8+),H
1992,Barcelone,Eau,Aviron,Aviron,1,6,Quatre en couple sans barreur,F
1992,Barcelone,Eau,Aviron,Aviron,1,6,Quatre en couple sans barreur,H
1992,Barcelone,Eau,Aviron,Aviron,1,6,Quatre en pointe avec barreur,H
1992,Barcelone,Eau,Aviron,Aviron,1,6,Quatre en pointe sans barreur (4-),F
1992,Barcelone,Eau,Aviron,Aviron,1,6,Quatre en pointe sans barreur,H
1992,Barcelone,Eau,Aviron,Aviron,1,6,Un rameur - skiff (1x),F
1992,Barcelone,Eau,Aviron,Aviron,1,6,Un rameur - skiff (1x),H
1992,Barcelone,Raquette,Badminton,Badminton,10,20,Double,F
1992,Barcelone,Raquette,Badminton,Badminton,10,20,Double,H
1992,Barcelone,Raquette,Badminton,Badminton,10,20,Simple,F
1992,Barcelone,Raquette,Badminton,Badminton,10,20,Simple,H
1992,Barcelone,Collectif,Basket-ball,Basket-ball,7,24,Basket-ball,F
1992,Barcelone,Collectif,Basket-ball,Basket-ball,7,24,Basket-ball,H
1992,Barcelone,Combat,Boxe,Boxe,2,7,Moins de 48 kg (poids mi-mouche),H
1992,Barcelone,Combat,Boxe,Boxe,2,7,Plus de 91 kg (poids superlourd),H
1992,Barcelone,Combat,Boxe,Boxe,2,7,48-51 kg (poids mouche),H
1992,Barcelone,Combat,Boxe,Boxe,2,7,51-54 kg (poids coq),H
1992,Barcelone,Combat,Boxe,Boxe,2,7,54-57 kg (poids plume),H
1992,Barcelone,Combat,Boxe,Boxe,2,7,57-60 kg (poids léger),H
1992,Barcelone,Combat,Boxe,Boxe,2,7,"60-63,5 kg (poids superléger)",H
1992,Barcelone,Combat,Boxe,Boxe,2,7,"63,5-67 kg (poids mi-moyen)",H
1992,Barcelone,Combat,Boxe,Boxe,2,7,67-71 kg (poids super mi-moyen),H
1992,Barcelone,Combat,Boxe,Boxe,2,7,71-75 kg,H
1992,Barcelone,Combat,Boxe,Boxe,2,7,75-81 kg (poids mi-lourd),H
1992,Barcelone,Combat,Boxe,Boxe,2,7,81-91 kg (poids lourd),H
1992,Barcelone,Eau,Canoë,Canoë - slalom,1,9,C-1 (monoplace),H
1992,Barcelone,Eau,Canoë,Canoë - slalom,1,9,C-2 (biplace),H
1992,Barcelone,Eau,Canoë,Canoë - slalom,1,9,K-1 (kayak monoplace),F
1992,Barcelone,Eau,Canoë,Canoë - slalom,1,9,K-1 (kayak monoplace),H
1992,Barcelone,Eau,Canoë,Canoë - sprint,1,9,C-1 1 000 m (monoplace),H
1992,Barcelone,Eau,Canoë,Canoë - sprint,1,9,C-1 500 m (monoplace),H
1992,Barcelone,Eau,Canoë,Canoë - sprint,1,9,C-2 1 000 m (biplace),H
1992,Barcelone,Eau,Canoë,Canoë - sprint,1,9,C-2 500 m (biplace),H
1992,Barcelone,Eau,Canoë,Canoë - sprint,1,9,K-1 1 000 m (kayak monoplace),H
1992,Barcelone,Eau,Canoë,Canoë - sprint,1,9,K-1 500 m (kayak monoplace),F
1992,Barcelone,Eau,Canoë,Canoë - sprint,1,9,K-1 500 m (kayak monoplace),H
1992,Barcelone,Eau,Canoë,Canoë - sprint,1,9,K-2 1 000 m (kayak biplace),H
1992,Barcelone,Eau,Canoë,Canoë - sprint,1,9,K-2 500 m (kayak biplace),F
1992,Barcelone,Eau,Canoë,Canoë - sprint,1,9,K-2 500 m (kayak biplace),H
1992,Barcelone,Eau,Canoë,Canoë - sprint,1,9,K-4 1 000 m (kayak à quatre),H
1992,Barcelone,Eau,Canoë,Canoë - sprint,1,9,K-4 500 m (kayak à quatre),F
1992,Barcelone,Cyclisme,Cyclisme,Cyclisme sur piste,6,8,1 km contre-la-montre,H
1992,Barcelone,Cyclisme,Cyclisme,Cyclisme sur piste,6,8,Course aux points,H
1992,Barcelone,Cyclisme,Cyclisme,Cyclisme sur piste,6,8,Poursuite individuel,F
1992,Barcelone,Cyclisme,Cyclisme,Cyclisme sur piste,6,8,Poursuite individuel,H
1992,Barcelone,Cyclisme,Cyclisme,Cyclisme sur piste,6,8,Poursuite par équipes (4 000 m),H
1992,Barcelone,Cyclisme,Cyclisme,Cyclisme sur piste,6,8,Vitesse individuel,F
1992,Barcelone,Cyclisme,Cyclisme,Cyclisme sur piste,6,8,Vitesse individuel,H
1992,Barcelone,Cyclisme,Cyclisme,Cyclisme sur route,6,8,Course sur route individuel,F
1992,Barcelone,Cyclisme,Cyclisme,Cyclisme sur route,6,8,Course sur route individuel,H
1992,Barcelone,Cyclisme,Cyclisme,Cyclisme sur route,6,8,Contre-la-montre par équipes,H
1992,Barcelone,Combat,Escrime,Escrime,2,11,Epée individuel,H
1992,Barcelone,Combat,Escrime,Escrime,2,11,Epée par équipes,H
1992,Barcelone,Combat,Escrime,Escrime,2,11,Fleuret individuel,F
1992,Barcelone,Combat,Escrime,Escrime,2,11,Fleuret individuel,H
1992,Barcelone,Combat,Escrime,Escrime,2,11,Fleuret par équipes,F
1992,Barcelone,Combat,Escrime,Escrime,2,11,Fleuret par équipes,H
1992,Barcelone,Combat,Escrime,Escrime,2,11,Sabre individuel,H
1992,Barcelone,Combat,Escrime,Escrime,2,11,Sabre par équipes,H
1992,Barcelone,Collectif,Football,Football,7,23,Football,H
1992,Barcelone,Gymnastique,Gymnastique,Gymnastique artistique,4,3,Anneaux,H
1992,Barcelone,Gymnastique,Gymnastique,Gymnastique artistique,4,3,Barre fixe,H
1992,Barcelone,Gymnastique,Gymnastique,Gymnastique artistique,4,3,Barres asymétriques,F
1992,Barcelone,Gymnastique,Gymnastique,Gymnastique artistique,4,3,Barres parallèles,H
1992,Barcelone,Gymnastique,Gymnastique,Gymnastique artistique,4,3,Cheval d'arçons,H
1992,Barcelone,Gymnastique,Gymnastique,Gymnastique artistique,4,3,Compétition par équipes,F
1992,Barcelone,Gymnastique,Gymnastique,Gymnastique artistique,4,3,Compétition par équipes,H
1992,Barcelone,Gymnastique,Gymnastique,Gymnastique artistique,4,3,Concours multiple individuel,F
1992,Barcelone,Gymnastique,Gymnastique,Gymnastique artistique,4,3,Concours multiple individuel,H
1992,Barcelone,Gymnastique,Gymnastique,Gymnastique artistique,4,3,Exercices au sol,F
1992,Barcelone,Gymnastique,Gymnastique,Gymnastique artistique,4,3,Exercices au sol,H
1992,Barcelone,Gymnastique,Gymnastique,Gymnastique artistique,4,3,Poutre,F
1992,Barcelone,Gymnastique,Gymnastique,Gymnastique artistique,4,3,Saut de cheval,F
1992,Barcelone,Gymnastique,Gymnastique,Gymnastique artistique,4,3,Saut de cheval,H
1992,Barcelone,Gymnastique,Gymnastique,Gymnastique rythmique,4,3,Concours individuel multiple,F
1992,Barcelone,Haltérophilie,Haltérophilie,Haltérophilie,8,10,moins de 52 kg (poids mouche),H
1992,Barcelone,Haltérophilie,Haltérophilie,Haltérophilie,8,10,Plus de 110kg (poids superlourd),H
1992,Barcelone,Haltérophilie,Haltérophilie,Haltérophilie,8,10,100-110 kg (poids lourd),H
1992,Barcelone,Haltérophilie,Haltérophilie,Haltérophilie,8,10,56-60 kg (poids plume),H
1992,Barcelone,Haltérophilie,Haltérophilie,Haltérophilie,8,10,Moins de 56 kg (poids coq),H
1992,Barcelone,Haltérophilie,Haltérophilie,Haltérophilie,8,10,"60-67,5 kg (poids léger)",H
1992,Barcelone,Haltérophilie,Haltérophilie,Haltérophilie,8,10,"67,5-75 kg (poids moyen)",H
1992,Barcelone,Haltérophilie,Haltérophilie,Haltérophilie,8,10,"75-82,5 kg (poids mi-lourd)",H
1992,Barcelone,Haltérophilie,Haltérophilie,Haltérophilie,8,10,"82,5-90 kg (poids lourd-léger)",H
1992,Barcelone,Haltérophilie,Haltérophilie,Haltérophilie,8,10,90-100 kg (poids lourd 1re classe),H
1992,Barcelone,Collectif,Handball,Handball,7,25,Handball,F
1992,Barcelone,Collectif,Handball,Handball,7,25,Handball,H
1992,Barcelone,Collectif,Hockey,Hockey,7,21,Hockey,F
1992,Barcelone,Collectif,Hockey,Hockey,7,21,Hockey,H
1992,Barcelone,Combat,Judo,Judo,2,13,Moins de 48 kg (poids superléger),F
1992,Barcelone,Combat,Judo,Judo,2,13,Moins de 60 kg,H
1992,Barcelone,Combat,Judo,Judo,2,13,Plus de 72 kg (poids lourd),F
1992,Barcelone,Combat,Judo,Judo,2,13,Plus de 95 kg (poids lourd),H
1992,Barcelone,Combat,Judo,Judo,2,13,48-52 kg (poids mi-léger),F
1992,Barcelone,Combat,Judo,Judo,2,13,52-56 kg (poids léger),F
1992,Barcelone,Combat,Judo,Judo,2,13,56-61 kg (poids mi-moyen),F
1992,Barcelone,Combat,Judo,Judo,2,13,60-65 kg (poids mi-léger),H
1992,Barcelone,Combat,Judo,Judo,2,13,61-66 kg (poids moyen),F
1992,Barcelone,Combat,Judo,Judo,2,13,65-71 kg (poids léger),H
1992,Barcelone,Combat,Judo,Judo,2,13,66-72 kg (poids mi-lourd),F
1992,Barcelone,Combat,Judo,Judo,2,13,71-78 kg (poids mi-moyen),H
1992,Barcelone,Combat,Judo,Judo,2,13,78-86 kg (poids moyen),H
1992,Barcelone,Combat,Judo,Judo,2,13,86-95 kg (poids mi-lourd),H
1992,Barcelone,Combat,Lutte,Lutte gréco-romaine,2,4,Moins de 48 kg (poids mi-mouche),H
1992,Barcelone,Combat,Lutte,Lutte gréco-romaine,2,4,100-130 kg (poids superlourd),H
1992,Barcelone,Combat,Lutte,Lutte gréco-romaine,2,4,48-52 kg (poids mouche),H
1992,Barcelone,Combat,Lutte,Lutte gréco-romaine,2,4,52-57 kg (poids coq),H
1992,Barcelone,Combat,Lutte,Lutte gréco-romaine,2,4,57-62 kg (poids plume),H
1992,Barcelone,Combat,Lutte,Lutte gréco-romaine,2,4,62-68 kg (poids léger),H
1992,Barcelone,Combat,Lutte,Lutte gréco-romaine,2,4,68-74 kg (poids mi-moyen),H
1992,Barcelone,Combat,Lutte,Lutte gréco-romaine,2,4,74-82 kg (poids moyen),H
1992,Barcelone,Combat,Lutte,Lutte gréco-romaine,2,4,82-90 kg (poids mi-lourd),H
1992,Barcelone,Combat,Lutte,Lutte gréco-romaine,2,4,90-100 kg (poids lourd),H
1992,Barcelone,Combat,Lutte,Lutte libre,2,4,Moins de 48 kg (poids mi-mouche),H
1992,Barcelone,Combat,Lutte,Lutte libre,2,4,100-130 kg (poids superlourd),H
1992,Barcelone,Combat,Lutte,Lutte libre,2,4,48-52 kg (poids mouche),H
1992,Barcelone,Combat,Lutte,Lutte libre,2,4,52-57 kg (poids coq),H
1992,Barcelone,Combat,Lutte,Lutte libre,2,4,57-62 kg (poids plume),H
1992,Barcelone,Combat,Lutte,Lutte libre,2,4,62-68 kg (poids léger),H
1992,Barcelone,Combat,Lutte,Lutte libre,2,4,68-74 kg (poids mi-moyen),H
1992,Barcelone,Combat,Lutte,Lutte libre,2,4,74-82 kg (poids moyen),H
1992,Barcelone,Combat,Lutte,Lutte libre,2,4,82-90 kg (poids mi-lourd),H
1992,Barcelone,Combat,Lutte,Lutte libre,2,4,90-100 kg (poids lourd),H
1992,Barcelone,Eau,Natation,Natation,1,2,100 m brasse,F
1992,Barcelone,Eau,Natation,Natation,1,2,100 m brasse,H
1992,Barcelone,Eau,Natation,Natation,1,2,100 m dos,F
1992,Barcelone,Eau,Natation,Natation,1,2,100 m dos,H
1992,Barcelone,Eau,Natation,Natation,1,2,100 m nage libre,F
1992,Barcelone,Eau,Natation,Natation,1,2,100 m nage libre,H
1992,Barcelone,Eau,Natation,Natation,1,2,100 m papillon,F
1992,Barcelone,Eau,Natation,Natation,1,2,100 m papillon,H
1992,Barcelone,Eau,Natation,Natation,1,2,1 500 m nage libre,H
1992,Barcelone,Eau,Natation,Natation,1,2,200 m brasse,F
1992,Barcelone,Eau,Natation,Natation,1,2,200 m brasse,H
1992,Barcelone,Eau,Natation,Natation,1,2,200 m dos,F
1992,Barcelone,Eau,Natation,Natation,1,2,200 m dos,H
1992,Barcelone,Eau,Natation,Natation,1,2,200 m nage libre,F
1992,Barcelone,Eau,Natation,Natation,1,2,200 m nage libre,H
1992,Barcelone,Eau,Natation,Natation,1,2,200 m papillon,F
1992,Barcelone,Eau,Natation,Natation,1,2,200 m papillon,H
1992,Barcelone,Eau,Natation,Natation,1,2,200 m quatre nages individuel,F
1992,Barcelone,Eau,Natation,Natation,1,2,200 m quatre nages individuel,H
1992,Barcelone,Eau,Natation,Natation,1,2,400 m nage libre,F
1992,Barcelone,Eau,Natation,Natation,1,2,400 m nage libre,H
1992,Barcelone,Eau,Natation,Natation,1,2,400 m quatre nages individuel,F
1992,Barcelone,Eau,Natation,Natation,1,2,400 m quatre nages individuel,H
1992,Barcelone,Eau,Natation,Natation,1,2,50 m nage libre,H
1992,Barcelone,Eau,Natation,Natation,1,2,50 m nage libre,F
1992,Barcelone,Eau,Natation,Natation,1,2,800 m nage libre,F
1992,Barcelone,Eau,Natation,Natation,1,2,Relais 4 × 100 m nage libre,F
1992,Barcelone,Eau,Natation,Natation,1,2,Relais 4 × 100 m nage libre,H
1992,Barcelone,Eau,Natation,Natation,1,2,Relais 4 × 100 m quatre nages,F
1992,Barcelone,Eau,Natation,Natation,1,2,Relais 4 × 100 m quatre nages,H
1992,Barcelone,Eau,Natation,Natation,1,2,Relais 4 × 200 m nage libre,H
1992,Barcelone,Eau,Natation,Natation synchronisée,1,2,En duo,F
1992,Barcelone,Eau,Natation,Natation synchronisée,1,2,En solo,F
1992,Barcelone,Complet,Pentathlon,Pentathlon,11,18,Individuel,H
1992,Barcelone,Complet,Pentathlon,Pentathlon,11,18,Par équipes,H
1992,Barcelone,Eau,Natation,Plongeon,1,2,Haut vol 10 m,F
1992,Barcelone,Eau,Natation,Plongeon,1,2,Haut vol 10 m,H
1992,Barcelone,Eau,Natation,Plongeon,1,2,Tremplin 3 m,F
1992,Barcelone,Eau,Natation,Plongeon,1,2,Tremplin 3 m,H
1992,Barcelone,Equitation,Equitation,Equitation - complet,9,14,Individuel,M
1992,Barcelone,Equitation,Equitation,Equitation - complet,9,14,Par équipes,M
1992,Barcelone,Equitation,Equitation,Equitation - dressage,9,14,Individuel,M
1992,Barcelone,Equitation,Equitation,Equitation - dressage,9,14,Par équipes,M
1992,Barcelone,Equitation,Equitation,Equitation - obstacle,9,14,Individuel,M
1992,Barcelone,Equitation,Equitation,Equitation - obstacle,9,14,Par équipes,M
1992,Barcelone,Combat,Taekwondo,Taekwondo,2,16,Moins de 43 kg (ultraléger),F
1992,Barcelone,Combat,Taekwondo,Taekwondo,2,16,Moins de 50 kg (ultraléger),H
1992,Barcelone,Combat,Taekwondo,Taekwondo,2,16,Plus de 70 kg (lourd),F
1992,Barcelone,Combat,Taekwondo,Taekwondo,2,16,Plus de 83 kg (lourd),H
1992,Barcelone,Combat,Taekwondo,Taekwondo,2,16,43-47 kg (mouche),F
1992,Barcelone,Combat,Taekwondo,Taekwondo,2,16,47-51 kg (coq),F
1992,Barcelone,Combat,Taekwondo,Taekwondo,2,16,50-54 kg (mouche),H
1992,Barcelone,Combat,Taekwondo,Taekwondo,2,16,51-55 kg (plume),F
1992,Barcelone,Combat,Taekwondo,Taekwondo,2,16,54-58 kg (coq),H
1992,Barcelone,Combat,Taekwondo,Taekwondo,2,16,55-60 kg (léger),F
1992,Barcelone,Combat,Taekwondo,Taekwondo,2,16,58-64 kg (plume),H
1992,Barcelone,Combat,Taekwondo,Taekwondo,2,16,60-65 kg (mi-moyen),F
1992,Barcelone,Combat,Taekwondo,Taekwondo,2,16,64-70 kg (léger),H
1992,Barcelone,Combat,Taekwondo,Taekwondo,2,16,65-70 kg (moyen),F
1992,Barcelone,Combat,Taekwondo,Taekwondo,2,16,70-76 kg (mi-moyen),H
1992,Barcelone,Combat,Taekwondo,Taekwondo,2,16,76-83 kg (moyen),H
1992,Barcelone,Raquette,Tennis,Tennis,10,15,Double,F
